"Parent","Choice","Kind","Handling","Target","CallLabels","WingetIDs","Issue","Command"
"driver_printer_helper","5","Inline","GUI direct runner","driver_printer_helper","","","","powershell -NoProfile -ExecutionPolicy Bypass -Command ""Get-PrinterDriver | Select Name,Manufacturer,DriverVersion | Format-Table -AutoSize"" & pause & goto driver_printer_helper"
"driver_vendor_pack","P","Label","GUI submenu/CMD label","problem_master_hub","","","",""
"driver_vendor_pack","1","Inline","GUI embedded Toolkit helper runner","driver_vendor_pack","winget_install_id","Intel.IntelDriverAndSupportAssistant","","call :winget_install_id Intel.IntelDriverAndSupportAssistant & pause & goto driver_vendor_pack"
"driver_vendor_pack","2","Inline","GUI embedded Toolkit helper runner","driver_vendor_pack","winget_install_id","HPInc.HPSupportAssistant","","call :winget_install_id HPInc.HPSupportAssistant & pause & goto driver_vendor_pack"
"driver_vendor_pack","3","Inline","GUI embedded Toolkit helper runner","driver_vendor_pack","winget_install_store","","","call :winget_install_store XPDCCXDN26VNBT & pause & goto driver_vendor_pack"
"driver_vendor_pack","4","Inline","GUI embedded Toolkit helper runner","driver_vendor_pack","winget_install_store","","","call :winget_install_store 9WZDNCRFJ4MV & pause & goto driver_vendor_pack"
"driver_vendor_pack","5","Inline","GUI embedded Toolkit helper runner","driver_vendor_pack","winget_install_id","Wagnardsoft.DisplayDriverUninstaller","","call :winget_install_id Wagnardsoft.DisplayDriverUninstaller & pause & goto driver_vendor_pack"
"driver_vendor_pack","6","Label","GUI submenu/CMD label","driver_oem_assistant","","","",""
"cmd_vault","P","Label","GUI submenu/CMD label","problem_master_hub","","","",""
"cmd_vault","01","Label","GUI submenu/CMD label","cmd_vault_search_all","","","",""
"cmd_vault","1","Label","GUI submenu/CMD label","cmd_vault_search_all","","","",""
"cmd_vault","02","Label","GUI submenu/CMD label","cmd_vault_ps_search","","","",""
"cmd_vault","2","Label","GUI submenu/CMD label","cmd_vault_ps_search","","","",""
"cmd_vault","03","Label","GUI submenu/CMD label","cmd_vault_system32_search","","","",""
"cmd_vault","3","Label","GUI submenu/CMD label","cmd_vault_system32_search","","","",""
"cmd_vault","04","Label","GUI submenu/CMD label","cmd_vault_winget_search","","","",""
"cmd_vault","4","Label","GUI submenu/CMD label","cmd_vault_winget_search","","","",""
"cmd_vault","05","Inline","GUI direct runner","cmd_vault","","","","help | more & pause & goto cmd_vault"
"cmd_vault","5","Inline","GUI direct runner","cmd_vault","","","","help | more & pause & goto cmd_vault"
"cmd_vault","06","Label","GUI submenu/CMD label","cmd_vault_settings_uri","","","",""
"cmd_vault","6","Label","GUI submenu/CMD label","cmd_vault_settings_uri","","","",""
"cmd_vault","07","Label","GUI submenu/CMD label","cmd_vault_network_kit","","","",""
"cmd_vault","7","Label","GUI submenu/CMD label","cmd_vault_network_kit","","","",""
"cmd_vault","08","Label","GUI submenu/CMD label","cmd_vault_repair_kit","","","",""
"cmd_vault","8","Label","GUI submenu/CMD label","cmd_vault_repair_kit","","","",""
"cmd_vault","09","Label","GUI submenu/CMD label","cmd_vault_device_kit","","","",""
"cmd_vault","9","Label","GUI submenu/CMD label","cmd_vault_device_kit","","","",""
"cmd_vault","10","Label","GUI submenu/CMD label","cmd_vault_admin_kit","","","",""
"cmd_vault","11","Label","GUI submenu/CMD label","cmd_vault_service_event_kit","","","",""
"cmd_vault","12","Label","GUI submenu/CMD label","cmd_vault_run_custom","","","",""
"cmd_vault","13","Label","GUI submenu/CMD label","microsoft_problem_library","","","",""
"cmd_vault","14","Label","GUI submenu/CMD label","menu_search","","","",""
"cmd_vault","15","Label","GUI submenu/CMD label","missing_mega_vault_launcher","","","",""
"cmd_vault_settings_uri","P","Label","GUI submenu/CMD label","problem_master_hub","","","",""
"cmd_vault_settings_uri","1","Inline","GUI direct runner","","","","","start """" ms-settings:windowsupdate"
"cmd_vault_settings_uri","2","Inline","GUI direct runner","","","","","start """" ms-settings:windowsupdate-optionalupdates"
"cmd_vault_settings_uri","3","Inline","GUI direct runner","","","","","start """" ms-settings:network"
"cmd_vault_settings_uri","4","Inline","GUI direct runner","","","","","start """" ms-settings:bluetooth"
"cmd_vault_settings_uri","5","Inline","GUI direct runner","","","","","start """" ms-settings:printers"
"cmd_vault_settings_uri","6","Inline","GUI direct runner","","","","","start """" ms-settings:sound"
"cmd_vault_settings_uri","7","Inline","GUI direct runner","","","","","start """" ms-settings:privacy-webcam"
"cmd_vault_settings_uri","8","Inline","GUI direct runner","","","","","start """" ms-settings:appsfeatures"
"cmd_vault_settings_uri","9","Inline","GUI direct runner","","","","","start """" ms-settings:troubleshoot"
"cmd_vault_settings_uri","10","Inline","GUI direct runner","","","","","start """" ms-settings:activation"
"cmd_vault_settings_uri","11","Inline","GUI direct runner","","","","","start """" ms-settings:recovery"
"cmd_vault_settings_uri","12","Inline","GUI direct runner","","","","","start """" ms-settings:defaultapps"
"microsoft_problem_library","P","Label","GUI submenu/CMD label","problem_master_hub","","","",""
"microsoft_problem_library","01","Inline","GUI direct runner","microsoft_problem_library","","","","start """" ""https://support.microsoft.com/en-us/windows/windows-update-troubleshooter-19bc41ca-ad72-ae67-af3c-89ce169755dd"" & pause & goto microsoft_problem_library"
"microsoft_problem_library","1","Inline","GUI direct runner","microsoft_problem_library","","","","start """" ""https://support.microsoft.com/en-us/windows/windows-update-troubleshooter-19bc41ca-ad72-ae67-af3c-89ce169755dd"" & goto microsoft_problem_library"
"microsoft_problem_library","02","Inline","GUI direct runner","microsoft_problem_library","","","","start """" ""https://support.microsoft.com/en-us/windows/fix-wi-fi-connection-issues-in-windows-9424a1f7-6a3b-65a6-4d78-7f07eee84d2c"" & pause & goto microsoft_problem_library"
"microsoft_problem_library","2","Inline","GUI direct runner","microsoft_problem_library","","","","start """" ""https://support.microsoft.com/en-us/windows/fix-wi-fi-connection-issues-in-windows-9424a1f7-6a3b-65a6-4d78-7f07eee84d2c"" & goto microsoft_problem_library"
"microsoft_problem_library","03","Inline","GUI direct runner","microsoft_problem_library","","","","start """" ""https://support.microsoft.com/en-us/windows/fix-printer-connection-and-printing-problems-in-windows-fb830bff-7702-6349-33cd-9443fe987f73"" & pause & goto microsoft_problem_library"
"microsoft_problem_library","3","Inline","GUI direct runner","microsoft_problem_library","","","","start """" ""https://support.microsoft.com/en-us/windows/fix-printer-connection-and-printing-problems-in-windows-fb830bff-7702-6349-33cd-9443fe987f73"" & goto microsoft_problem_library"
"microsoft_problem_library","04","Inline","GUI direct runner","microsoft_problem_library","","","","start """" ""https://support.microsoft.com/en-us/windows/fix-bluetooth-problems-in-windows-723e092f-03fa-858b-5c80-131ec3fba75c"" & pause & goto microsoft_problem_library"
"microsoft_problem_library","4","Inline","GUI direct runner","microsoft_problem_library","","","","start """" ""https://support.microsoft.com/en-us/windows/fix-bluetooth-problems-in-windows-723e092f-03fa-858b-5c80-131ec3fba75c"" & goto microsoft_problem_library"
"microsoft_problem_library","05","Inline","GUI direct runner","microsoft_problem_library","","","","start """" ""https://support.microsoft.com/en-gb/windows/fix-sound-or-audio-problems-in-windows-73025246-b61c-40fb-671a-2535c7cd56c8"" & pause & goto microsoft_problem_library"
"microsoft_problem_library","5","Inline","GUI direct runner","microsoft_problem_library","","","","start """" ""https://support.microsoft.com/en-gb/windows/fix-sound-or-audio-problems-in-windows-73025246-b61c-40fb-671a-2535c7cd56c8"" & goto microsoft_problem_library"
"microsoft_problem_library","06","Inline","GUI direct runner","microsoft_problem_library","","","","start """" ""https://support.microsoft.com/en-us/windows/camera-app-shows-error-0xa00f4244-nocamerasareattached-05d738b3-b1fd-06f2-f5fc-c0437ff8db32"" & start """" ""https://support.microsoft.com/en-us/windows/fix-microphone-problems-5f230348-106d-bfa4-1db5-336f35576011"" & pause & goto microsoft_problem_library"
"microsoft_problem_library","6","Inline","GUI direct runner","microsoft_problem_library","","","","start """" ""https://support.microsoft.com/en-us/windows/camera-app-shows-error-0xa00f4244-nocamerasareattached-05d738b3-b1fd-06f2-f5fc-c0437ff8db32"" & start """" ""https://support.microsoft.com/en-us/windows/fix-microphone-problems-5f230348-106d-bfa4-1db5-336f35576011"" & goto microsoft_problem_library"
"microsoft_problem_library","07","Inline","GUI direct runner","microsoft_problem_library","","","","start """" ""https://learn.microsoft.com/windows-hardware/drivers/devtest/pnputil-command-syntax"" & start """" ""https://learn.microsoft.com/windows-hardware/drivers/devtest/pnputil-examples"" & pause & goto microsoft_problem_library"
"microsoft_problem_library","7","Inline","GUI direct runner","microsoft_problem_library","","","","start """" ""https://learn.microsoft.com/windows-hardware/drivers/devtest/pnputil-command-syntax"" & start """" ""https://learn.microsoft.com/windows-hardware/drivers/devtest/pnputil-examples"" & goto microsoft_problem_library"
"microsoft_problem_library","08","Label","GUI submenu/CMD label","issue_problem_devices","","","",""
"microsoft_problem_library","8","Label","GUI submenu/CMD label","issue_problem_devices","","","",""
"microsoft_problem_library","09","Label","GUI submenu/CMD label","win_indexing","","","",""
"microsoft_problem_library","9","Label","GUI submenu/CMD label","win_indexing","","","",""
"microsoft_problem_library","10","Label","GUI submenu/CMD label","issue_store_repair","","","",""
"microsoft_problem_library","11","Inline","GUI direct runner","microsoft_problem_library","","","","start """" ms-settings:troubleshoot & pause & goto microsoft_problem_library"
"microsoft_problem_library","12","Label","GUI submenu/CMD label","problem_master_hub","","","",""
"location_fix","P","Label","GUI submenu/CMD label","problem_master_hub","","","",""
"location_fix","1","Inline","GUI direct runner","location_fix","","","","echo [STEP 1] Stopping Services...
    net stop lfsvc >nul 2>&1 & net stop SensorService >nul 2>&1
    echo [STEP 2] Clearing Location Cache...
    del /f /s /q ""%ProgramData%\Microsoft\Windows\Location\*"" >nul 2>&1
    echo [STEP 3] Starting Services...
    net start SensorService >nul 2>&1 & net start lfsvc >nul 2>&1
    echo [STEP 4] Fixing Permissions...
    reg add ""HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\location"" /v Value /t REG_SZ /d Allow /f >nul
    echo [STEP 5] Reset Maps App...
    powershell ""Get-AppxPackage *maps* | Reset-AppxPackage"" >nul 2>&1
    echo [STEP 6] Flushing DNS...
    ipconfig /flushdns >nul 2>&1
    echo LOCATION FIX COMPLETED!
    pause & goto location_fix"
